instanceID,ts_start,ts_end,duration,status,code,message,comment,contractCategory,iecCategory
LLY_WTG21,02-Mar-2018 13:53:59,02-Mar-2018 14:07:59,00:14:00,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,02-Mar-2018 21:25:20,06-Mar-2018 16:43:48,91:18:28,stop,20,LS Hyd pumping time too long,"Requires new Hydraulic Resevoir, a new hydraulic reservoir was fitted on the 6/3/18 also while turbine was offline the e-stop in the yaw section was replaced and the nacelle door ram switch box was replaced",Unscheduled Maintenance - Hydraulic System,<undefined>
LLY_WTG21,03-Mar-2018 15:28:58,06-Mar-2018 14:31:51,71:02:53,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,05-Mar-2018 14:10:00,05-Mar-2018 16:23:18,02:13:18,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,06-Mar-2018 14:33:59,06-Mar-2018 17:33:21,02:59:22,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,06-Mar-2018 16:49:39,06-Mar-2018 16:49:54,00:00:15,stop,21,Manual stop,UF20 Hydraulic error ,Unscheduled Maintenance - Hydraulic System,<undefined>
LLY_WTG21,06-Mar-2018 16:52:32,06-Mar-2018 16:56:56,00:04:24,stop,21,Manual stop,UF20 Hydraulic error ,Unscheduled Maintenance - Hydraulic System,<undefined>
LLY_WTG21,06-Mar-2018 17:02:45,06-Mar-2018 17:25:05,00:22:20,stop,21,Manual stop,UF20 Hydraulic error ,Unscheduled Maintenance - Hydraulic System,<undefined>
LLY_WTG21,07-Mar-2018 15:26:48,07-Mar-2018 16:47:18,01:20:30,stop,21,Manual stop,Replacing e-stop,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,07-Mar-2018 15:29:05,07-Mar-2018 16:14:42,00:45:37,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,07-Mar-2018 15:29:05,07-Mar-2018 16:14:42,00:45:37,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,07-Mar-2018 16:16:25,07-Mar-2018 16:48:17,00:31:52,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,07-Mar-2018 16:16:25,07-Mar-2018 16:48:17,00:31:52,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,07-Mar-2018 16:16:25,07-Mar-2018 16:48:17,00:31:52,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,07-Mar-2018 16:16:25,07-Mar-2018 16:48:17,00:31:52,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:22:11,08-Mar-2018 13:30:00,00:07:49,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:22:11,08-Mar-2018 13:30:00,00:07:49,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:22:11,08-Mar-2018 13:30:00,00:07:49,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:22:11,08-Mar-2018 13:30:00,00:07:49,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:22:11,08-Mar-2018 13:30:00,00:07:49,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:22:11,08-Mar-2018 13:30:00,00:07:49,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:22:11,08-Mar-2018 13:30:00,00:07:49,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:22:11,08-Mar-2018 13:30:00,00:07:49,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:22:11,08-Mar-2018 13:30:00,00:07:49,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:59:53,08-Mar-2018 14:00:26,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:59:53,08-Mar-2018 14:00:26,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:59:53,08-Mar-2018 14:00:26,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:59:53,08-Mar-2018 14:00:26,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:59:53,08-Mar-2018 14:00:26,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:59:53,08-Mar-2018 14:00:26,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:59:53,08-Mar-2018 14:00:26,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:59:53,08-Mar-2018 14:00:26,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:59:53,08-Mar-2018 14:00:26,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:59:53,08-Mar-2018 14:00:26,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 13:59:53,08-Mar-2018 14:00:26,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 16:55:46,08-Mar-2018 16:56:19,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 16:55:46,08-Mar-2018 16:56:19,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 16:55:46,08-Mar-2018 16:56:19,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 16:55:46,08-Mar-2018 16:56:19,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 16:55:46,08-Mar-2018 16:56:19,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 16:55:46,08-Mar-2018 16:56:19,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 16:55:46,08-Mar-2018 16:56:19,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 16:55:46,08-Mar-2018 16:56:19,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 16:55:46,08-Mar-2018 16:56:19,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 16:55:46,08-Mar-2018 16:56:19,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Mar-2018 16:55:46,08-Mar-2018 16:56:19,00:00:33,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,12-Mar-2018 11:37:44,12-Mar-2018 20:16:44,08:39:00,stop,22,Remote manual stop,Remote stop for HV Maintenance,HV - Internal Planned outage,<undefined>
LLY_WTG21,12-Mar-2018 14:22:39,12-Mar-2018 17:07:06,02:44:27,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,13-Mar-2018 06:31:51,13-Mar-2018 06:45:43,00:13:52,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,13-Mar-2018 09:22:20,13-Mar-2018 13:54:58,04:32:38,stop,22,Remote manual stop,Transformer Oil top ups,HV - Internal Unplanned outage,<undefined>
LLY_WTG21,13-Mar-2018 09:30:16,13-Mar-2018 13:37:00,04:06:44,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,18-Mar-2018 21:05:49,18-Mar-2018 21:20:05,00:14:16,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,26-Mar-2018 05:11:44,26-Mar-2018 05:24:06,00:12:22,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,26-Mar-2018 09:28:55,26-Mar-2018 09:30:06,00:01:11,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,26-Mar-2018 10:45:27,26-Mar-2018 11:06:42,00:21:15,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,26-Mar-2018 13:17:12,26-Mar-2018 13:28:37,00:11:25,stop,21,Manual stop,Nacelle visual inspections,Unscheduled Maintenance - Structure,<undefined>
LLY_WTG21,26-Mar-2018 13:19:05,26-Mar-2018 13:29:18,00:10:13,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Apr-2018 16:33:34,08-Apr-2018 16:46:00,00:12:26,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,15-Apr-2018 11:29:36,16-Apr-2018 11:00:00,23:30:24,stop,23,Low Noise Stop Level 3,Confirmed via SCADA that turbine was back in run at 12:00 - 16/04 - Stop manually ended to reflect this - 16/04/18 - CP,Normal Operation,<undefined>
LLY_WTG21,16-Apr-2018 10:58:07,16-Apr-2018 11:28:28,00:30:21,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,17-Apr-2018 10:27:38,17-Apr-2018 10:30:37,00:02:59,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,17-Apr-2018 10:37:04,17-Apr-2018 10:37:35,00:00:31,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,19-Apr-2018 12:40:55,19-Apr-2018 12:44:17,00:03:22,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,10-May-2018 11:01:30,10-May-2018 14:11:50,03:10:20,stop,1,Vibration Sensor Activated,DWT aware and are attending fault today 10/05,Unscheduled Maintenance - Sensors,<undefined>
LLY_WTG21,10-May-2018 14:13:42,10-May-2018 14:18:05,00:04:23,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,21-May-2018 14:07:56,21-May-2018 14:20:11,00:12:15,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,21-May-2018 21:24:33,21-May-2018 21:34:33,00:10:00,stop,52,Frequency on mains too high,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,21-May-2018 21:38:56,21-May-2018 21:48:56,00:10:00,stop,52,Frequency on mains too high,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,21-May-2018 21:52:55,22-May-2018 10:21:43,12:28:48,stop,16,Control voltage drop,DWT Aware - En Route to site,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,22-May-2018 10:10:26,22-May-2018 10:19:58,00:09:32,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,22-May-2018 10:21:38,22-May-2018 14:08:17,03:46:39,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,22-May-2018 10:25:18,22-May-2018 12:55:37,02:30:19,stop,92,Emergency switch activated,,Scheduled Maintenance - Servicing (major and minor),<undefined>
LLY_WTG21,22-May-2018 13:02:57,22-May-2018 13:22:16,00:19:19,stop,21,Manual stop,,Scheduled Maintenance - Servicing (major and minor),<undefined>
LLY_WTG21,05-Jun-2018 10:32:12,05-Jun-2018 10:40:10,00:07:58,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,06-Jun-2018 02:28:03,06-Jun-2018 02:53:24,00:25:21,stop,51,Low lower voltage exceeded,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,07-Jun-2018 12:59:57,07-Jun-2018 13:32:01,00:32:04,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,15-Jun-2018 00:01:21,15-Jun-2018 09:59:05,09:57:44,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,24-Jun-2018 10:03:21,24-Jun-2018 10:15:40,00:12:19,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,25-Jun-2018 13:14:25,25-Jun-2018 13:39:57,00:25:32,stop,51,Low lower voltage exceeded,Voltage fault following grid trip,Grid - External Unplanned outage,<undefined>
LLY_WTG21,25-Jun-2018 13:16:07,25-Jun-2018 13:30:15,00:14:08,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,26-Jun-2018 10:11:29,26-Jun-2018 11:12:48,01:01:19,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,27-Jun-2018 10:06:40,27-Jun-2018 10:09:21,00:02:41,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,27-Jun-2018 10:50:00,27-Jun-2018 11:01:20,00:11:20,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,28-Jun-2018 08:25:28,28-Jun-2018 13:26:36,05:01:08,stop,22,Remote manual stop,Stopped for TX Replacement on T17,HV - Internal Unplanned outage,<undefined>
LLY_WTG21,28-Jun-2018 09:04:34,28-Jun-2018 12:52:30,03:47:56,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,02-Jul-2018 10:48:20,02-Jul-2018 10:59:26,00:11:06,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,02-Jul-2018 14:30:00,03-Jul-2018 08:44:24,18:14:24,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,03-Jul-2018 09:00:00,03-Jul-2018 12:53:30,03:53:30,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,19-Jul-2018 08:52:35,19-Jul-2018 09:23:52,00:31:17,stop,21,Manual stop,,Owner - Statutory inspections,<undefined>
LLY_WTG21,19-Jul-2018 08:53:28,19-Jul-2018 09:24:43,00:31:15,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,19-Jul-2018 10:32:09,19-Jul-2018 11:42:31,01:10:22,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,20-Jul-2018 07:14:34,20-Jul-2018 07:26:58,00:12:24,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,26-Jul-2018 10:44:50,26-Jul-2018 11:05:25,00:20:35,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,01-Aug-2018 09:21:17,01-Aug-2018 09:21:48,00:00:31,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,02-Aug-2018 11:03:04,02-Aug-2018 12:03:19,01:00:15,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,03-Aug-2018 10:40:00,03-Aug-2018 15:15:39,04:35:39,communication,9997,Data communication unavailable,,<undefined>,Information Unavailable
LLY_WTG21,07-Aug-2018 13:05:36,07-Aug-2018 13:32:56,00:27:20,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,07-Aug-2018 14:11:06,07-Aug-2018 14:29:18,00:18:12,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,15-Aug-2018 10:44:55,15-Aug-2018 10:49:13,00:04:18,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,22-Aug-2018 12:45:27,22-Aug-2018 14:14:26,01:28:59,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,28-Aug-2018 10:55:11,28-Aug-2018 11:07:41,00:12:30,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,29-Aug-2018 14:32:14,29-Aug-2018 14:58:33,00:26:19,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,29-Aug-2018 15:01:33,29-Aug-2018 15:19:39,00:18:06,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,03-Sep-2018 02:35:34,03-Sep-2018 02:48:11,00:12:37,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,03-Sep-2018 11:38:10,03-Sep-2018 11:46:12,00:08:02,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,04-Sep-2018 09:22:54,04-Sep-2018 15:45:22,06:22:28,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,04-Sep-2018 10:29:42,04-Sep-2018 15:03:00,04:33:18,stop,16,Control voltage drop,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,05-Sep-2018 11:44:02,05-Sep-2018 14:48:35,03:04:33,stop,22,Remote manual stop,,Grid - External Planned outage,<undefined>
LLY_WTG21,05-Sep-2018 12:05:22,05-Sep-2018 14:39:02,02:33:40,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,05-Sep-2018 19:11:25,05-Sep-2018 19:36:47,00:25:22,stop,53,Frequency on mains too low,,Grid - External Planned outage,<undefined>
LLY_WTG21,06-Sep-2018 08:01:26,09-Sep-2018 18:49:58,82:48:32,stop,53,Frequency on mains too low,DNO - Volatge TX failure,Grid - External Unplanned outage,<undefined>
LLY_WTG21,06-Sep-2018 08:03:11,09-Sep-2018 18:47:48,82:44:37,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,11-Sep-2018 09:55:07,11-Sep-2018 09:58:44,00:03:37,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,11-Sep-2018 10:01:42,11-Sep-2018 10:02:54,00:01:12,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,16-Sep-2018 11:20:28,16-Sep-2018 11:21:39,00:01:11,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,18-Sep-2018 15:07:38,18-Sep-2018 17:03:40,01:56:02,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,21-Sep-2018 16:48:10,21-Sep-2018 17:13:29,00:25:19,stop,52,Frequency on mains too high,"Unplanned grid outage for 25 minutes. If stop lasted longer than 25 minutes, will need to be splitout accordingly. ",Grid - External Unplanned outage,<undefined>
LLY_WTG21,21-Sep-2018 16:49:54,21-Sep-2018 17:04:04,00:14:10,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,24-Sep-2018 10:35:12,24-Sep-2018 15:29:10,04:53:58,stop,22,Remote manual stop,Remote Stop to isolate T25 for TX Replacement,HV - Internal Planned outage,<undefined>
LLY_WTG21,24-Sep-2018 10:57:43,24-Sep-2018 14:50:50,03:53:07,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,30-Sep-2018 08:13:19,30-Sep-2018 08:38:37,00:25:18,stop,51,Low lower voltage exceeded,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,02-Oct-2018 14:04:33,02-Oct-2018 14:17:30,00:12:57,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,04-Oct-2018 10:04:09,04-Oct-2018 11:03:36,00:59:27,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,09-Oct-2018 13:07:29,09-Oct-2018 13:08:01,00:00:32,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,10-Oct-2018 10:24:13,10-Oct-2018 12:43:38,02:19:25,stop,21,Manual stop,Gear Oil change,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,10-Oct-2018 10:25:51,10-Oct-2018 18:29:29,08:03:38,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,10-Oct-2018 12:51:48,10-Oct-2018 12:52:07,00:00:19,stop,21,Manual stop,Gear Oil change,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,10-Oct-2018 12:54:14,10-Oct-2018 13:42:29,00:48:15,stop,21,Manual stop,Gear Oil change,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,17-Oct-2018 00:43:09,17-Oct-2018 00:55:51,00:12:42,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,20-Oct-2018 04:44:07,20-Oct-2018 09:53:29,05:09:22,stop,31,Gear oil cold or superheated,,Unscheduled Maintenance - Gearbox,<undefined>
LLY_WTG21,25-Oct-2018 20:35:14,25-Oct-2018 20:45:14,00:10:00,stop,52,Frequency on mains too high,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,26-Oct-2018 09:58:29,26-Oct-2018 10:05:16,00:06:47,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,12-Nov-2018 18:24:50,12-Nov-2018 18:50:09,00:25:19,stop,52,Frequency on mains too high,Grid trip,Grid - External Unplanned outage,<undefined>
LLY_WTG21,12-Nov-2018 18:26:37,12-Nov-2018 18:40:39,00:14:02,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,15-Nov-2018 15:01:20,15-Nov-2018 15:03:51,00:02:31,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,18-Nov-2018 22:30:01,19-Nov-2018 11:02:38,12:32:37,stop,11,RPM Rotor Max limit exceeded,,Unscheduled Maintenance - Rotor or Blades,<undefined>
LLY_WTG21,19-Nov-2018 11:04:24,19-Nov-2018 15:07:46,04:03:22,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,19-Nov-2018 11:50:52,19-Nov-2018 13:41:24,01:50:32,stop,21,Manual stop,,Unscheduled Maintenance - Sensors,<undefined>
LLY_WTG21,19-Nov-2018 13:42:27,19-Nov-2018 14:38:42,00:56:15,stop,21,Manual stop,,Unscheduled Maintenance - Sensors,<undefined>
LLY_WTG21,19-Nov-2018 14:42:46,19-Nov-2018 14:59:56,00:17:10,stop,92,Emergency switch activated,,Unscheduled Maintenance - Sensors,<undefined>
LLY_WTG21,19-Nov-2018 15:03:41,19-Nov-2018 15:07:53,00:04:12,stop,21,Manual stop,,Unscheduled Maintenance - Sensors,<undefined>
LLY_WTG21,23-Nov-2018 12:59:09,23-Nov-2018 13:09:09,00:10:00,stop,52,Frequency on mains too high,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,28-Nov-2018 16:39:25,28-Nov-2018 17:04:44,00:25:19,stop,53,Frequency on mains too low,,Grid - External Unplanned outage,<undefined>
LLY_WTG21,03-Dec-2018 15:19:26,03-Dec-2018 15:25:37,00:06:11,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,03-Dec-2018 15:27:20,03-Dec-2018 15:29:08,00:01:48,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,03-Dec-2018 15:30:53,03-Dec-2018 15:32:34,00:01:41,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,06-Dec-2018 11:48:22,06-Dec-2018 11:49:31,00:01:09,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,18-Dec-2018 23:15:59,18-Dec-2018 23:41:20,00:25:21,stop,52,Frequency on mains too high,,Grid - External Unplanned outage,<undefined>
LLY_WTG21,20-Dec-2018 14:24:36,20-Dec-2018 14:25:50,00:01:14,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,21-Dec-2018 11:30:31,21-Dec-2018 11:31:06,00:00:35,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,21-Dec-2018 12:01:43,21-Dec-2018 12:03:33,00:01:50,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,22-Dec-2018 03:09:41,22-Dec-2018 03:47:03,00:37:22,stop,23,Low Noise Stop Level 3,,Normal Operation,<undefined>
LLY_WTG21,04-Jan-2019 10:35:48,04-Jan-2019 14:27:43,03:51:55,stop,22,Remote manual stop,Remote stop for isolation of T26 Transformer,HV - Internal Unplanned outage,<undefined>
LLY_WTG21,04-Jan-2019 11:16:38,04-Jan-2019 14:18:47,03:02:09,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,08-Jan-2019 11:51:50,08-Jan-2019 12:48:28,00:56:38,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,09-Jan-2019 09:17:46,09-Jan-2019 13:40:29,04:22:43,stop,22,Remote manual stop,Stopped for TX Replacement on T26,HV - Internal Unplanned outage,<undefined>
LLY_WTG21,09-Jan-2019 10:31:56,09-Jan-2019 12:52:14,02:20:18,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,10-Jan-2019 08:32:50,10-Jan-2019 08:45:13,00:12:23,stop,94,Stopped untwisting cables,,Cable Unwind,<undefined>
LLY_WTG21,14-Jan-2019 11:41:39,14-Jan-2019 11:44:11,00:02:32,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,14-Jan-2019 23:15:28,14-Jan-2019 23:40:51,00:25:23,stop,52,Frequency on mains too high,,Grid - External Unplanned outage,<undefined>
LLY_WTG21,14-Jan-2019 23:17:15,14-Jan-2019 23:31:07,00:13:52,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,15-Jan-2019 12:30:46,15-Jan-2019 12:46:05,00:15:19,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,15-Jan-2019 12:58:24,15-Jan-2019 13:00:12,00:01:48,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,19-Jan-2019 22:34:07,19-Jan-2019 22:59:29,00:25:22,stop,51,Low lower voltage exceeded,,Grid - External Unplanned outage,<undefined>
LLY_WTG21,21-Jan-2019 11:34:42,21-Jan-2019 15:00:40,03:25:58,stop,2,Motor Superheated,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,21-Jan-2019 11:39:20,21-Jan-2019 13:11:12,01:31:52,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,21-Jan-2019 13:39:42,21-Jan-2019 15:00:27,01:20:45,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,26-Jan-2019 01:21:17,26-Jan-2019 01:31:17,00:10:00,stop,52,Frequency on mains too high,,Unscheduled Maintenance - Electrical System,<undefined>
LLY_WTG21,28-Jan-2019 10:59:36,28-Jan-2019 11:01:26,00:01:50,warning,50001,No communication  ,,<undefined>,<undefined>
LLY_WTG21,28-Jan-2019 13:56:43,29-Jan-2019 08:35:15,18:38:32,warning,50001,No communication  ,,<undefined>,<undefined>
